2014/09/24 1184.32
2014/09/25 1174.25
2014/09/26 1177.24
2014/09/29 1180.53
2014/09/30 1196.38
2014/10/01 1196.38
2014/10/02 1183.17
2014/10/03 1185.02
2014/10/06 1203.22
2014/10/07 1224.23
2014/10/08 1198.94
2014/10/09 1185.21
2014/10/10 1165.69
2014/10/13 1167.53
2014/10/14 1158.07
2014/10/15 1158.24
2014/10/16 1173.16
2014/10/17 1183.89
2014/10/20 1207.06
2014/10/21 1198.25
2014/10/22 1213
2014/10/23 1221.55
2014/10/24 1219.72
2014/10/27 1234.28
2014/10/28 1232.57
2014/10/29 1240.25
2014/10/30 1254.8
2014/10/31 1254.65
2014/11/03 1251.1
2014/11/04 1258.23
2014/11/05 1262.98
2014/11/06 1263.42
2014/11/07 1267.37
2014/11/10 1268.25
2014/11/11 1267.36
2014/11/12 1268.03
2014/11/13 1267.73
2014/11/14 1266.79
2014/11/17 1260.32
2014/11/18 1262.22
2014/11/19 1259.74
2014/11/20 1253.18
2014/11/21 1249.6
2014/11/24 1251.04
2014/11/25 1247.54
2014/11/26 1250.72
2014/11/28 1259.32
2014/12/01 1251.33
2014/12/02 1246.64
2014/12/03 1248.09
2014/12/04 1246.01
2014/12/05 1255.12
2014/12/08 1255.42
2014/12/09 1276.29
2014/12/10 1270.52
2014/12/11 1291.46
2014/12/12 1299.71
2014/12/15 1310.83
2014/12/16 1284.69
2014/12/17 1254.56
2014/12/18 1248.85
2014/12/19 1244.11
2014/12/22 1241.94
2014/12/23 1242.11
2014/12/24 1238.02
2014/12/26 1236.95
2014/12/29 1243.03
2014/12/30 1255.98
2014/12/31 1256.41
2015/01/02 1279.8
2015/01/05 1291.28
2015/01/06 1306.3
2015/01/07 1329.67
2015/01/08 1318.49
2015/01/09 1307.82
2015/01/12 1304.45
2015/01/13 1296.87
2015/01/14 1284.87
2015/01/15 1302.12
2015/01/16 1304.14
2015/01/20 1310.31
2015/01/21 1330.32
2015/01/22 1337.66
2015/01/23 1334.24
2015/01/26 1352.34
2015/01/27 1370.84
2015/01/28 1383.91
2015/01/29 1365.93
2015/01/30 1383.64
2015/02/02 1403.62
2015/02/03 1397.78
2015/02/04 1412.17
2015/02/05 1407.34
2015/02/06 1401.37
2015/02/09 1416.33
2015/02/10 1416.28
2015/02/11 1429.94
2015/02/12 1435.77
2015/02/13 1438.06
2015/02/17 1437.61
2015/02/18 1436.09
2015/02/19 1444.88
2015/02/20 1445.32
2015/02/23 1441.35
2015/02/24 1442.45
2015/02/25 1444.58
2015/02/26 1448.87
2015/02/27 1440.05
2015/03/02 1446.61
2015/03/03 1452.99
2015/03/04 1451.25
2015/03/05 1472.12
2015/03/06 1466.33
2015/03/09 1491.63
2015/03/10 1494.5
2015/03/11 1475.9
2015/03/12 1484.92
2015/03/13 1465.09
2015/03/16 1469.97
2015/03/17 1452.32
2015/03/18 1459.43
2015/03/19 1446.39
2015/03/20 1448.92
2015/03/23 1457.87
2015/03/24 1479.41
2015/03/25 1482.94
2015/03/26 1479.43
2015/03/27 1461.55
2015/03/30 1474.52
2015/03/31 1468.67
2015/04/01 1473.85
2015/04/02 1483.59
2015/04/06 1480.53
2015/04/07 1484.51
2015/04/08 1491.12
2015/04/09 1498.88
2015/04/10 1492.01
2015/04/13 1494.45
2015/04/14 1502.14
2015/04/15 1500.97
2015/04/16 1483.99
2015/04/17 1497.7
2015/04/20 1495.48
2015/04/21 1487.91
2015/04/22 1484.41
2015/04/23 1481.07
2015/04/24 1487.23
2015/04/27 1483.13
2015/04/28 1488.69
2015/04/29 1503.93
2015/04/30 1487.68
2015/05/01 1483.32
2015/05/04 1501.08
2015/05/05 1507.8
2015/05/06 1502.13
2015/05/07 1482.19
2015/05/08 1489.77
2015/05/11 1494.18
2015/05/12 1494.63
2015/05/13 1478.69
2015/05/14 1477.56
2015/05/15 1473.07
2015/05/18 1474.02
2015/05/19 1475.39
2015/05/20 1471.95
2015/05/21 1475.24
2015/05/22 1490.57
2015/05/26 1477.04
2015/05/27 1478.91
2015/05/28 1488.31
2015/05/29 1485.25
2015/06/01 1486.75
2015/06/02 1483.61
2015/06/03 1496.51
2015/06/04 1498.67
2015/06/05 1508.43
2015/06/08 1507.8
2015/06/09 1489.86
2015/06/10 1487.28
2015/06/11 1497.75
2015/06/12 1504.71
2015/06/15 1496.19
2015/06/16 1493.24
2015/06/17 1478.6
2015/06/18 1486.48
2015/06/19 1477.47
2015/06/22 1476.53
2015/06/23 1487.47
2015/06/24 1483.05
2015/06/25 1482.47
2015/06/26 1451.54
2015/06/29 1455.4
2015/06/30 1465.49
2015/07/01 1465.04
2015/07/02 1459.38
2015/07/06 1468.26
2015/07/07 1443.81
2015/07/08 1447.07
2015/07/09 1464.93
2015/07/10 1481.14
2015/07/13 1487.73
2015/07/14 1486.64
2015/07/15 1498.56
2015/07/16 1500.21
2015/07/17 1501.37
2015/07/20 1494.97
2015/07/21 1491.4
2015/07/22 1482.94
2015/07/23 1467.06
2015/07/24 1458.59
2015/07/27 1476.66
2015/07/28 1487.47
2015/07/29 1487.51
2015/07/30 1484.13
2015/07/31 1480.04
2015/08/03 1476.71
2015/08/04 1481.31
2015/08/05 1469.82
2015/08/06 1465.6
2015/08/07 1447.06
2015/08/10 1461.03
2015/08/11 1459.64
2015/08/12 1461.5
2015/08/13 1455.81
2015/08/14 1448.26
2015/08/17 1452.07
2015/08/18 1464.16
2015/08/19 1495.72
2015/08/20 1544.93
2015/08/21 1608.32
2015/08/24 1586.57
2015/08/25 1648.5
2015/08/26 1688.55
2015/08/27 1689.58
2015/08/28 1675.4
2015/08/31 1625.85
2015/09/01 1655.59
2015/09/02 1657.52
2015/09/03 1632.11
2015/09/04 1673.05
2015/09/08 1649.8
2015/09/09 1658.51
2015/09/10 1665.95
2015/09/11 1659.13
2015/09/14 1680.42
2015/09/15 1695.05
2015/09/16 1690.71
2015/09/17 1663.38
2015/09/18 1670.98
2015/09/21 1650.39
2015/09/22 1647.01
2015/09/23 1641.47
2015/09/24 1640.71
2015/09/25 1598.6
2015/09/28 1600.57
2015/09/29 1631.1
2015/09/30 1634.32
2015/10/01 1657.72
2015/10/02 1688.04
2015/10/05 1681.98
2015/10/06 1695.49
2015/10/07 1710.45
2015/10/08 1711.69
2015/10/09 1713.87
2015/10/12 1702.17
2015/10/13 1710.24
2015/10/14 1685.21
2015/10/15 1677.54
2015/10/16 1677.09
2015/10/19 1679.47
2015/10/20 1689.31
2015/10/21 1661.68
2015/10/22 1643.56
2015/10/23 1646.71
2015/10/26 1650.92
2015/10/27 1631.6
2015/10/28 1632.34
2015/10/29 1640.23
2015/10/30 1620.98
2015/11/02 1616.57
2015/11/03 1622.32
2015/11/04 1624.16
2015/11/05 1624.73
2015/11/06 1640.84
2015/11/09 1638.37
2015/11/10 1643.67
2015/11/11 1667
2015/11/12 1685.89
2015/11/13 1661.13
2015/11/16 1663.36
2015/11/17 1636.91
2015/11/18 1638.75
2015/11/19 1632.53
2015/11/20 1634.54
2015/11/23 1632.55
2015/11/24 1632.76
2015/11/25 1631.79
2015/11/27 1639.4
2015/11/30 1622.08
2015/12/01 1640.11
2015/12/02 1664.03
2015/12/03 1630.56
2015/12/04 1642.04
2015/12/07 1652.76
2015/12/08 1665.65
2015/12/09 1661.91
2015/12/10 1694.83
2015/12/11 1702.89
2015/12/14 1720.97
2015/12/15 1745.95
2015/12/16 1719.69
2015/12/17 1689.09
2015/12/18 1702.22
2015/12/21 1717.23
2015/12/22 1738.56
2015/12/23 1735.78
2015/12/24 1732
2015/12/28 1750.41
2015/12/29 1737.77
2015/12/30 1721.42
2015/12/31 1695.07
2016/01/04 1698.48
2016/01/05 1676.21
2016/01/06 1636.48
2016/01/07 1618.74
2016/01/08 1620.13
2016/01/11 1632.77
2016/01/12 1592
2016/01/13 1618.58
2016/01/14 1583.62
2016/01/15 1584.47
2016/01/19 1565.94
2016/01/20 1574.07
2016/01/21 1606
2016/01/22 1580.89
2016/01/25 1603.25
2016/01/26 1585.83
2016/01/27 1594.6
2016/01/28 1634.08
2016/01/29 1633.36
2016/02/01 1602.74
2016/02/02 1610.74
2016/02/03 1613.2
2016/02/04 1583.39
2016/02/05 1560.98
2016/02/08 1559.94
2016/02/09 1559.65
2016/02/10 1540.46
2016/02/11 1570.53
2016/02/12 1596.47
2016/02/16 1622.78
2016/02/17 1615.21
2016/02/18 1615.17
2016/02/19 1638.51
2016/02/22 1618.1
2016/02/23 1625.29
2016/02/24 1643.73
2016/02/25 1640.66
2016/02/26 1627.33
2016/02/29 1666.18
2016/03/01 1673
2016/03/02 1667.17
2016/03/03 1661.67
2016/03/04 1660.2
2016/03/07 1679.08
2016/03/08 1670.64
2016/03/09 1670.38
2016/03/10 1643.43
2016/03/11 1645.51
2016/03/14 1648.53
2016/03/15 1639.35
2016/03/16 1628.61
2016/03/17 1621.47
2016/03/18 1619.87
2016/03/21 1621.29
2016/03/22 1631.71
2016/03/23 1632.33
2016/03/24 1631.44
2016/03/28 1617.18
2016/03/29 1610.18
2016/03/30 1613.47
2016/03/31 1603.32
2016/04/01 1608.48
2016/04/04 1624.96
2016/04/05 1608.07
2016/04/06 1627.56
2016/04/07 1623.04
2016/04/08 1627.5
2016/04/11 1611.92
2016/04/12 1595.9
2016/04/13 1595.62
2016/04/14 1597.19
2016/04/15 1586.81
2016/04/18 1581.94
2016/04/19 1580.73
2016/04/20 1588.98
2016/04/21 1588.91
2016/04/22 1591.79
2016/04/25 1588.82
2016/04/26 1586.2
2016/04/27 1600.98
2016/04/28 1609.13
2016/04/29 1596.66
2016/05/02 1610.63
2016/05/03 1620.25
2016/05/04 1620.64
2016/05/05 1615.51
2016/05/06 1614.29
2016/05/09 1594.39
2016/05/10 1609.78
2016/05/11 1610.05
2016/05/12 1623.82
2016/05/13 1608.07
2016/05/16 1623.35
2016/05/17 1623.01
2016/05/18 1629.05
2016/05/19 1619.3
2016/05/20 1622.69
2016/05/23 1600.79
2016/05/24 1611.95
2016/05/25 1611.61
2016/05/26 1618.52
2016/05/27 1616.9
2016/05/31 1618.73
2016/06/01 1623.3
2016/06/02 1618.58
2016/06/03 1626.5
2016/06/06 1628.6
2016/06/07 1633.99
2016/06/08 1631.18
2016/06/09 1616.22
2016/06/10 1629.44
2016/06/13 1632.38
2016/06/14 1635.39
